time, co2(ppm), temperature(C), rel_humidity(percent)
02-09-2023 22:12:58, 1584, 20.67, 72.19
02-09-2023 22:13:03, 1583, 20.68, 72.24
02-09-2023 22:13:08, 1584, 20.69, 72.24
02-09-2023 22:13:13, 1584, 20.68, 72.24
02-09-2023 22:13:18, 1584, 20.66, 72.22
02-09-2023 22:13:23, 1585, 20.64, 72.22
02-09-2023 22:13:28, 1584, 20.65, 72.18
02-09-2023 22:13:33, 1585, 20.68, 72.19
02-09-2023 22:13:38, 1585, 20.68, 72.23
02-09-2023 22:13:43, 1586, 20.68, 72.23
02-09-2023 22:13:48, 1585, 20.67, 72.19
02-09-2023 22:13:53, 1586, 20.67, 72.19
02-09-2023 22:13:58, 1587, 20.66, 72.17
02-09-2023 22:14:03, 1586, 20.65, 72.22
02-09-2023 22:14:08, 1587, 20.67, 72.23
02-09-2023 22:14:13, 1586, 20.65, 72.20
02-09-2023 22:14:18, 1586, 20.68, 72.18
02-09-2023 22:14:23, 1585, 20.67, 72.20
02-09-2023 22:14:28, 1585, 20.66, 72.19
02-09-2023 22:14:33, 1585, 20.68, 72.19
02-09-2023 22:14:38, 1584, 20.68, 72.24
02-09-2023 22:14:43, 1585, 20.66, 72.22
02-09-2023 22:14:48, 1584, 20.68, 72.23
02-09-2023 22:14:53, 1583, 20.65, 72.21
02-09-2023 22:14:58, 1584, 20.66, 72.21
02-09-2023 22:15:03, 1584, 20.66, 72.25
02-09-2023 22:15:08, 1584, 20.67, 72.24
02-09-2023 22:15:13, 1584, 20.69, 72.19
02-09-2023 22:15:18, 1585, 20.65, 72.20
02-09-2023 22:15:23, 1584, 20.65, 72.22
02-09-2023 22:15:28, 1584, 20.68, 72.19
02-09-2023 22:15:33, 1583, 20.68, 72.23
02-09-2023 22:15:38, 1583, 20.68, 72.18
02-09-2023 22:15:43, 1584, 20.67, 72.26
02-09-2023 22:15:48, 1584, 20.65, 72.21
02-09-2023 22:15:53, 1583, 20.65, 72.24
02-09-2023 22:15:58, 1583, 20.67, 72.25
02-09-2023 22:16:03, 1582, 20.66, 72.27
02-09-2023 22:16:08, 1581, 20.64, 72.24
02-09-2023 22:16:13, 1581, 20.65, 72.24
02-09-2023 22:16:18, 1581, 20.65, 72.27
02-09-2023 22:16:23, 1581, 20.67, 72.25
02-09-2023 22:16:28, 1581, 20.64, 72.22
02-09-2023 22:16:33, 1582, 20.67, 72.26
02-09-2023 22:16:38, 1583, 20.66, 72.27
02-09-2023 22:16:43, 1583, 20.64, 72.24
02-09-2023 22:16:48, 1583, 20.66, 72.24
02-09-2023 22:16:53, 1583, 20.65, 72.24
02-09-2023 22:16:58, 1584, 20.66, 72.25
02-09-2023 22:17:03, 1584, 20.66, 72.25
02-09-2023 22:17:08, 1585, 20.65, 72.25
02-09-2023 22:17:13, 1586, 20.67, 72.21
02-09-2023 22:17:18, 1586, 20.66, 72.22
02-09-2023 22:17:23, 1586, 20.64, 72.25
02-09-2023 22:17:28, 1587, 20.65, 72.22
02-09-2023 22:17:33, 1585, 20.66, 72.20
02-09-2023 22:17:38, 1585, 20.65, 72.25
02-09-2023 22:17:43, 1585, 20.65, 72.29
02-09-2023 22:17:48, 1585, 20.65, 72.26
02-09-2023 22:17:53, 1584, 20.67, 72.26
02-09-2023 22:17:58, 1584, 20.64, 72.25
02-09-2023 22:18:03, 1584, 20.64, 72.21
02-09-2023 22:18:08, 1583, 20.67, 72.22
02-09-2023 22:18:13, 1584, 20.68, 72.26
02-09-2023 22:18:18, 1585, 20.65, 72.25
02-09-2023 22:18:23, 1585, 20.64, 72.25
02-09-2023 22:18:28, 1585, 20.65, 72.25
02-09-2023 22:18:33, 1584, 20.65, 72.25
02-09-2023 22:18:38, 1584, 20.65, 72.28
02-09-2023 22:18:43, 1584, 20.67, 72.24
02-09-2023 22:18:48, 1584, 20.64, 72.25
02-09-2023 22:18:53, 1584, 20.65, 72.22
02-09-2023 22:18:58, 1585, 20.65, 72.22
02-09-2023 22:19:03, 1586, 20.66, 72.24
02-09-2023 22:19:08, 1586, 20.66, 72.24
02-09-2023 22:19:13, 1585, 20.66, 72.24
02-09-2023 22:19:18, 1584, 20.65, 72.25
02-09-2023 22:19:23, 1585, 20.67, 72.23
02-09-2023 22:19:28, 1585, 20.67, 72.24
02-09-2023 22:19:33, 1585, 20.67, 72.25
02-09-2023 22:19:38, 1586, 20.65, 72.26
02-09-2023 22:19:43, 1584, 20.65, 72.26
02-09-2023 22:19:48, 1584, 20.64, 72.25
02-09-2023 22:19:53, 1585, 20.64, 72.21
02-09-2023 22:19:58, 1585, 20.66, 72.22
02-09-2023 22:20:03, 1584, 20.65, 72.25
02-09-2023 22:20:08, 1585, 20.66, 72.28
02-09-2023 22:20:13, 1585, 20.64, 72.22
02-09-2023 22:20:18, 1585, 20.66, 72.28
02-09-2023 22:20:23, 1585, 20.64, 72.27
02-09-2023 22:20:28, 1585, 20.66, 72.26
02-09-2023 22:20:33, 1585, 20.65, 72.25
02-09-2023 22:20:38, 1585, 20.65, 72.21
02-09-2023 22:20:43, 1585, 20.64, 72.24
02-09-2023 22:20:48, 1585, 20.64, 72.26
02-09-2023 22:20:53, 1585, 20.64, 72.26
02-09-2023 22:20:58, 1584, 20.66, 72.29
02-09-2023 22:21:03, 1585, 20.63, 72.23
02-09-2023 22:21:08, 1584, 20.65, 72.27
02-09-2023 22:21:13, 1585, 20.65, 72.26
02-09-2023 22:21:18, 1585, 20.65, 72.29
02-09-2023 22:21:23, 1585, 20.64, 72.25
02-09-2023 22:21:28, 1586, 20.62, 72.23
02-09-2023 22:21:33, 1586, 20.66, 72.24
02-09-2023 22:21:38, 1586, 20.64, 72.26
02-09-2023 22:21:43, 1587, 20.64, 72.29
02-09-2023 22:21:48, 1588, 20.64, 72.27
02-09-2023 22:21:53, 1587, 20.64, 72.26
02-09-2023 22:21:58, 1587, 20.64, 72.24
02-09-2023 22:22:03, 1587, 20.64, 72.22
02-09-2023 22:22:08, 1587, 20.63, 72.23
02-09-2023 22:22:13, 1586, 20.66, 72.27
02-09-2023 22:22:18, 1586, 20.66, 72.24
02-09-2023 22:22:23, 1587, 20.64, 72.22
02-09-2023 22:22:28, 1587, 20.64, 72.26
02-09-2023 22:22:33, 1588, 20.65, 72.26
02-09-2023 22:22:38, 1588, 20.63, 72.22
02-09-2023 22:22:43, 1587, 20.64, 72.26
02-09-2023 22:22:48, 1586, 20.64, 72.27
02-09-2023 22:22:53, 1587, 20.64, 72.27
02-09-2023 22:22:58, 1587, 20.63, 72.22
02-09-2023 22:23:03, 1587, 20.63, 72.25
02-09-2023 22:23:08, 1587, 20.62, 72.25
02-09-2023 22:23:13, 1587, 20.65, 72.24
02-09-2023 22:23:18, 1587, 20.65, 72.25
02-09-2023 22:23:23, 1587, 20.64, 72.26
02-09-2023 22:23:28, 1587, 20.65, 72.28
02-09-2023 22:23:33, 1586, 20.64, 72.27
02-09-2023 22:23:38, 1585, 20.65, 72.25
02-09-2023 22:23:43, 1585, 20.63, 72.24
02-09-2023 22:23:48, 1585, 20.62, 72.25
02-09-2023 22:23:53, 1584, 20.62, 72.25
02-09-2023 22:23:58, 1585, 20.64, 72.25
02-09-2023 22:24:03, 1585, 20.64, 72.26
02-09-2023 22:24:08, 1584, 20.62, 72.27
02-09-2023 22:24:13, 1584, 20.63, 72.25
02-09-2023 22:24:18, 1585, 20.63, 72.28
02-09-2023 22:24:23, 1585, 20.65, 72.27
02-09-2023 22:24:28, 1585, 20.63, 72.25
02-09-2023 22:24:33, 1585, 20.64, 72.22
02-09-2023 22:24:38, 1585, 20.65, 72.25
02-09-2023 22:24:43, 1585, 20.63, 72.23
02-09-2023 22:24:48, 1585, 20.63, 72.27
02-09-2023 22:24:53, 1585, 20.64, 72.26
02-09-2023 22:24:58, 1584, 20.64, 72.28
02-09-2023 22:25:03, 1585, 20.64, 72.25
02-09-2023 22:25:08, 1586, 20.65, 72.22
02-09-2023 22:25:14, 1585, 20.64, 72.25
02-09-2023 22:25:19, 1585, 20.64, 72.24
02-09-2023 22:25:24, 1585, 20.62, 72.31
02-09-2023 22:25:29, 1585, 20.61, 72.27
02-09-2023 22:25:34, 1585, 20.63, 72.30
02-09-2023 22:25:39, 1585, 20.62, 72.27
02-09-2023 22:25:44, 1585, 20.61, 72.28
02-09-2023 22:25:49, 1585, 20.63, 72.26
02-09-2023 22:25:54, 1587, 20.63, 72.24
02-09-2023 22:25:59, 1586, 20.65, 72.25
02-09-2023 22:26:04, 1586, 20.62, 72.30
02-09-2023 22:26:09, 1586, 20.65, 72.27
02-09-2023 22:26:14, 1586, 20.63, 72.24
02-09-2023 22:26:19, 1585, 20.64, 72.27
02-09-2023 22:26:24, 1585, 20.64, 72.23
02-09-2023 22:26:29, 1585, 20.64, 72.30
02-09-2023 22:26:34, 1585, 20.62, 72.31
02-09-2023 22:26:39, 1585, 20.63, 72.27
02-09-2023 22:26:44, 1584, 20.62, 72.24
02-09-2023 22:26:49, 1584, 20.62, 72.28
02-09-2023 22:26:54, 1585, 20.64, 72.25
02-09-2023 22:26:59, 1585, 20.62, 72.24
02-09-2023 22:27:04, 1585, 20.63, 72.31
02-09-2023 22:27:09, 1585, 20.62, 72.30
02-09-2023 22:27:14, 1585, 20.65, 72.28
02-09-2023 22:27:19, 1585, 20.64, 72.28
02-09-2023 22:27:24, 1585, 20.63, 72.30
02-09-2023 22:27:29, 1585, 20.62, 72.27
02-09-2023 22:27:34, 1585, 20.64, 72.29
02-09-2023 22:27:39, 1586, 20.64, 72.26
02-09-2023 22:27:44, 1585, 20.63, 72.28
02-09-2023 22:27:49, 1584, 20.63, 72.24
02-09-2023 22:27:54, 1584, 20.64, 72.28
02-09-2023 22:27:59, 1585, 20.62, 72.28
02-09-2023 22:28:04, 1585, 20.64, 72.28
02-09-2023 22:28:09, 1585, 20.64, 72.28
02-09-2023 22:28:14, 1586, 20.64, 72.27
02-09-2023 22:28:19, 1587, 20.65, 72.27
02-09-2023 22:28:24, 1587, 20.62, 72.25
02-09-2023 22:28:29, 1586, 20.63, 72.28
02-09-2023 22:28:34, 1585, 20.61, 72.28
02-09-2023 22:28:39, 1584, 20.62, 72.28
02-09-2023 22:28:44, 1584, 20.65, 72.27
02-09-2023 22:28:49, 1584, 20.62, 72.27
02-09-2023 22:28:54, 1584, 20.63, 72.30
02-09-2023 22:28:59, 1584, 20.63, 72.28
02-09-2023 22:29:04, 1585, 20.64, 72.27
02-09-2023 22:29:09, 1585, 20.61, 72.31
02-09-2023 22:29:14, 1585, 20.63, 72.32
02-09-2023 22:29:19, 1585, 20.65, 72.29
02-09-2023 22:29:24, 1587, 20.64, 72.31
02-09-2023 22:29:29, 1587, 20.61, 72.28
02-09-2023 22:29:34, 1589, 20.62, 72.24
02-09-2023 22:29:39, 1589, 20.60, 72.27
02-09-2023 22:29:44, 1589, 20.63, 72.29
02-09-2023 22:29:49, 1589, 20.60, 72.29
02-09-2023 22:29:54, 1589, 20.62, 72.32
02-09-2023 22:29:59, 1588, 20.61, 72.27
02-09-2023 22:30:04, 1588, 20.62, 72.32
02-09-2023 22:30:09, 1588, 20.61, 72.27
02-09-2023 22:30:14, 1587, 20.61, 72.29
02-09-2023 22:30:19, 1588, 20.61, 72.29
02-09-2023 22:30:24, 1586, 20.61, 72.25
02-09-2023 22:30:29, 1588, 20.62, 72.27
02-09-2023 22:30:34, 1589, 20.62, 72.27
02-09-2023 22:30:39, 1589, 20.62, 72.28
02-09-2023 22:30:44, 1588, 20.62, 72.27
02-09-2023 22:30:49, 1588, 20.63, 72.28
02-09-2023 22:30:54, 1587, 20.61, 72.25
02-09-2023 22:30:59, 1587, 20.62, 72.29
02-09-2023 22:31:04, 1588, 20.62, 72.27
02-09-2023 22:31:09, 1588, 20.62, 72.30
02-09-2023 22:31:14, 1589, 20.64, 72.31
02-09-2023 22:31:19, 1589, 20.63, 72.28
02-09-2023 22:31:24, 1589, 20.62, 72.28
02-09-2023 22:31:29, 1591, 20.61, 72.30
02-09-2023 22:31:34, 1591, 20.62, 72.30
02-09-2023 22:31:39, 1590, 20.61, 72.30
02-09-2023 22:31:44, 1591, 20.62, 72.30
02-09-2023 22:31:49, 1590, 20.62, 72.27
02-09-2023 22:31:54, 1590, 20.60, 72.31
02-09-2023 22:31:59, 1590, 20.61, 72.29
02-09-2023 22:32:04, 1590, 20.60, 72.28
02-09-2023 22:32:09, 1589, 20.63, 72.30
02-09-2023 22:32:14, 1590, 20.63, 72.27
02-09-2023 22:32:19, 1589, 20.60, 72.30
02-09-2023 22:32:24, 1589, 20.60, 72.29
02-09-2023 22:32:29, 1590, 20.62, 72.29
02-09-2023 22:32:34, 1590, 20.64, 72.30
02-09-2023 22:32:39, 1590, 20.62, 72.24
02-09-2023 22:32:44, 1589, 20.62, 72.29
02-09-2023 22:32:49, 1589, 20.61, 72.30
02-09-2023 22:32:54, 1588, 20.62, 72.27
02-09-2023 22:32:59, 1585, 20.63, 72.28
02-09-2023 22:33:04, 1585, 20.61, 72.27
02-09-2023 22:33:09, 1585, 20.62, 72.29
02-09-2023 22:33:14, 1585, 20.61, 72.30
02-09-2023 22:33:19, 1586, 20.60, 72.29
02-09-2023 22:33:24, 1586, 20.62, 72.27
02-09-2023 22:33:29, 1590, 20.63, 72.29
02-09-2023 22:33:34, 1592, 20.59, 72.30
02-09-2023 22:33:39, 1592, 20.62, 72.29
02-09-2023 22:33:44, 1592, 20.63, 72.24
02-09-2023 22:33:49, 1591, 20.61, 72.28
02-09-2023 22:33:54, 1591, 20.61, 72.25
02-09-2023 22:33:59, 1591, 20.62, 72.31
02-09-2023 22:34:04, 1590, 20.63, 72.24
02-09-2023 22:34:09, 1591, 20.62, 72.29
02-09-2023 22:34:14, 1589, 20.61, 72.27
02-09-2023 22:34:19, 1589, 20.60, 72.23
02-09-2023 22:34:24, 1588, 20.61, 72.30
02-09-2023 22:34:29, 1587, 20.61, 72.28
02-09-2023 22:34:34, 1588, 20.61, 72.24
02-09-2023 22:34:39, 1588, 20.62, 72.24
02-09-2023 22:34:44, 1587, 20.61, 72.25
02-09-2023 22:34:49, 1587, 20.61, 72.23
02-09-2023 22:34:54, 1588, 20.61, 72.27
02-09-2023 22:34:59, 1588, 20.61, 72.28
02-09-2023 22:35:04, 1588, 20.62, 72.27
02-09-2023 22:35:09, 1589, 20.62, 72.23
02-09-2023 22:35:14, 1591, 20.61, 72.29
02-09-2023 22:35:19, 1590, 20.65, 72.27
02-09-2023 22:35:24, 1591, 20.64, 72.25
02-09-2023 22:35:29, 1591, 20.61, 72.28
02-09-2023 22:35:34, 1591, 20.62, 72.29
02-09-2023 22:35:39, 1591, 20.62, 72.27
02-09-2023 22:35:44, 1591, 20.61, 72.27
02-09-2023 22:35:49, 1590, 20.61, 72.27
02-09-2023 22:35:54, 1589, 20.62, 72.27
02-09-2023 22:35:59, 1589, 20.61, 72.27
02-09-2023 22:36:04, 1588, 20.64, 72.27
02-09-2023 22:36:09, 1589, 20.64, 72.28
02-09-2023 22:36:14, 1589, 20.62, 72.24
02-09-2023 22:36:19, 1586, 20.61, 72.28
02-09-2023 22:36:24, 1587, 20.61, 72.25
02-09-2023 22:36:29, 1587, 20.62, 72.30
02-09-2023 22:36:34, 1587, 20.60, 72.24
02-09-2023 22:36:39, 1587, 20.61, 72.22
02-09-2023 22:36:44, 1586, 20.60, 72.25
02-09-2023 22:36:49, 1586, 20.62, 72.29
02-09-2023 22:36:54, 1587, 20.61, 72.25
02-09-2023 22:36:59, 1588, 20.61, 72.28
02-09-2023 22:37:04, 1587, 20.61, 72.22
02-09-2023 22:37:09, 1586, 20.62, 72.24
02-09-2023 22:37:14, 1586, 20.61, 72.21
02-09-2023 22:37:19, 1587, 20.62, 72.27
02-09-2023 22:37:24, 1587, 20.61, 72.28
02-09-2023 22:37:29, 1587, 20.61, 72.24
02-09-2023 22:37:34, 1586, 20.61, 72.27
02-09-2023 22:37:39, 1587, 20.61, 72.30
02-09-2023 22:37:44, 1587, 20.60, 72.29
02-09-2023 22:37:49, 1588, 20.59, 72.32
02-09-2023 22:37:54, 1588, 20.60, 72.30
02-09-2023 22:37:59, 1589, 20.60, 72.33
02-09-2023 22:38:04, 1589, 20.62, 72.25
02-09-2023 22:38:09, 1590, 20.61, 72.29
02-09-2023 22:38:14, 1591, 20.61, 72.28
02-09-2023 22:38:19, 1591, 20.60, 72.28
02-09-2023 22:38:24, 1590, 20.62, 72.29
02-09-2023 22:38:29, 1591, 20.61, 72.28
02-09-2023 22:38:34, 1591, 20.60, 72.28
02-09-2023 22:38:39, 1591, 20.61, 72.29
02-09-2023 22:38:44, 1591, 20.61, 72.28
02-09-2023 22:38:49, 1592, 20.62, 72.29
02-09-2023 22:38:54, 1592, 20.61, 72.25
02-09-2023 22:38:59, 1592, 20.59, 72.22
02-09-2023 22:39:04, 1592, 20.59, 72.26
02-09-2023 22:39:09, 1592, 20.61, 72.28
02-09-2023 22:39:14, 1591, 20.61, 72.29
02-09-2023 22:39:19, 1591, 20.61, 72.29
02-09-2023 22:39:24, 1591, 20.60, 72.31
02-09-2023 22:39:29, 1591, 20.61, 72.23
02-09-2023 22:39:34, 1590, 20.62, 72.25
02-09-2023 22:39:39, 1589, 20.59, 72.27
02-09-2023 22:39:44, 1589, 20.60, 72.28
02-09-2023 22:39:49, 1589, 20.62, 72.29
02-09-2023 22:39:54, 1589, 20.61, 72.27
02-09-2023 22:39:59, 1590, 20.61, 72.30
02-09-2023 22:40:04, 1590, 20.60, 72.24
02-09-2023 22:40:09, 1590, 20.61, 72.31
02-09-2023 22:40:14, 1591, 20.59, 72.25
02-09-2023 22:40:19, 1590, 20.62, 72.29
02-09-2023 22:40:24, 1590, 20.60, 72.24
02-09-2023 22:40:29, 1589, 20.60, 72.33
02-09-2023 22:40:34, 1588, 20.61, 72.27
02-09-2023 22:40:39, 1589, 20.61, 72.29
02-09-2023 22:40:44, 1591, 20.61, 72.25
02-09-2023 22:40:49, 1591, 20.61, 72.30
02-09-2023 22:40:55, 1592, 20.60, 72.28
02-09-2023 22:41:00, 1593, 20.61, 72.25
02-09-2023 22:41:05, 1593, 20.62, 72.30
02-09-2023 22:41:10, 1594, 20.61, 72.28
02-09-2023 22:41:15, 1594, 20.62, 72.32
02-09-2023 22:41:20, 1594, 20.60, 72.28
02-09-2023 22:41:25, 1594, 20.61, 72.29
02-09-2023 22:41:30, 1594, 20.60, 72.29
02-09-2023 22:41:35, 1593, 20.62, 72.27
02-09-2023 22:41:40, 1592, 20.59, 72.30
02-09-2023 22:41:45, 1590, 20.58, 72.30
02-09-2023 22:41:50, 1589, 20.59, 72.27
02-09-2023 22:41:55, 1589, 20.61, 72.28
02-09-2023 22:42:00, 1590, 20.61, 72.30
02-09-2023 22:42:05, 1590, 20.58, 72.25
02-09-2023 22:42:10, 1590, 20.61, 72.27
02-09-2023 22:42:15, 1589, 20.61, 72.25
02-09-2023 22:42:20, 1589, 20.60, 72.31
02-09-2023 22:42:25, 1590, 20.60, 72.25
02-09-2023 22:42:30, 1590, 20.61, 72.27
02-09-2023 22:42:35, 1590, 20.60, 72.32
02-09-2023 22:42:40, 1591, 20.59, 72.30
02-09-2023 22:42:45, 1590, 20.61, 72.22
02-09-2023 22:42:50, 1591, 20.61, 72.24
02-09-2023 22:42:55, 1591, 20.61, 72.30
02-09-2023 22:43:00, 1590, 20.59, 72.27
02-09-2023 22:43:05, 1590, 20.60, 72.26
02-09-2023 22:43:10, 1589, 20.59, 72.29
02-09-2023 22:43:15, 1591, 20.59, 72.31
02-09-2023 22:43:20, 1590, 20.61, 72.33
02-09-2023 22:43:25, 1590, 20.61, 72.27
02-09-2023 22:43:30, 1590, 20.60, 72.26
02-09-2023 22:43:35, 1590, 20.61, 72.31
02-09-2023 22:43:40, 1590, 20.61, 72.30
02-09-2023 22:43:45, 1590, 20.60, 72.28
02-09-2023 22:43:50, 1589, 20.59, 72.30
02-09-2023 22:43:55, 1588, 20.59, 72.31
02-09-2023 22:44:00, 1589, 20.61, 72.29
02-09-2023 22:44:05, 1589, 20.62, 72.29
02-09-2023 22:44:10, 1589, 20.59, 72.25
02-09-2023 22:44:15, 1590, 20.59, 72.29
02-09-2023 22:44:20, 1590, 20.59, 72.29
02-09-2023 22:44:25, 1590, 20.58, 72.27
02-09-2023 22:44:30, 1591, 20.60, 72.28
02-09-2023 22:44:35, 1592, 20.60, 72.29
02-09-2023 22:44:40, 1591, 20.59, 72.27
02-09-2023 22:44:45, 1591, 20.60, 72.30
02-09-2023 22:44:50, 1591, 20.61, 72.30
02-09-2023 22:44:55, 1591, 20.61, 72.30
02-09-2023 22:45:00, 1592, 20.59, 72.32
02-09-2023 22:45:05, 1592, 20.57, 72.33
02-09-2023 22:45:10, 1592, 20.59, 72.29
02-09-2023 22:45:15, 1591, 20.61, 72.25
02-09-2023 22:45:20, 1591, 20.59, 72.26
02-09-2023 22:45:25, 1591, 20.59, 72.31
02-09-2023 22:45:30, 1591, 20.60, 72.28
02-09-2023 22:45:35, 1591, 20.60, 72.28
02-09-2023 22:45:40, 1591, 20.59, 72.25
02-09-2023 22:45:45, 1591, 20.59, 72.29
02-09-2023 22:45:50, 1592, 20.61, 72.30
02-09-2023 22:45:55, 1591, 20.59, 72.27
02-09-2023 22:46:00, 1592, 20.60, 72.28
02-09-2023 22:46:05, 1592, 20.59, 72.26
02-09-2023 22:46:10, 1592, 20.60, 72.27
02-09-2023 22:46:15, 1592, 20.59, 72.24
02-09-2023 22:46:20, 1593, 20.59, 72.27
02-09-2023 22:46:25, 1592, 20.62, 72.27
02-09-2023 22:46:30, 1592, 20.59, 72.29
02-09-2023 22:46:35, 1592, 20.59, 72.32
02-09-2023 22:46:40, 1592, 20.62, 72.27
02-09-2023 22:46:45, 1593, 20.59, 72.29
02-09-2023 22:46:50, 1593, 20.60, 72.26
02-09-2023 22:46:55, 1594, 20.58, 72.26
02-09-2023 22:47:00, 1594, 20.60, 72.26
02-09-2023 22:47:05, 1595, 20.59, 72.26
02-09-2023 22:47:10, 1594, 20.60, 72.29
02-09-2023 22:47:15, 1595, 20.60, 72.29
02-09-2023 22:47:20, 1595, 20.59, 72.29
02-09-2023 22:47:25, 1594, 20.59, 72.25
02-09-2023 22:47:30, 1594, 20.59, 72.29
02-09-2023 22:47:35, 1593, 20.59, 72.29
02-09-2023 22:47:40, 1594, 20.58, 72.26
02-09-2023 22:47:45, 1594, 20.60, 72.29
02-09-2023 22:47:50, 1593, 20.58, 72.31
02-09-2023 22:47:55, 1593, 20.59, 72.26
02-09-2023 22:48:00, 1592, 20.60, 72.26
02-09-2023 22:48:05, 1592, 20.60, 72.30
02-09-2023 22:48:10, 1592, 20.59, 72.26
02-09-2023 22:48:15, 1592, 20.58, 72.26
02-09-2023 22:48:20, 1592, 20.59, 72.25
02-09-2023 22:48:25, 1593, 20.60, 72.28
02-09-2023 22:48:30, 1593, 20.59, 72.25
02-09-2023 22:48:35, 1593, 20.58, 72.26
02-09-2023 22:48:40, 1594, 20.58, 72.27
02-09-2023 22:48:45, 1594, 20.59, 72.27
02-09-2023 22:48:50, 1594, 20.59, 72.29
02-09-2023 22:48:55, 1593, 20.59, 72.23
02-09-2023 22:49:00, 1593, 20.59, 72.29
02-09-2023 22:49:05, 1593, 20.58, 72.26
02-09-2023 22:49:10, 1593, 20.59, 72.26
02-09-2023 22:49:15, 1594, 20.59, 72.29
02-09-2023 22:49:20, 1594, 20.61, 72.28
02-09-2023 22:49:25, 1594, 20.58, 72.27
02-09-2023 22:49:30, 1594, 20.60, 72.24
02-09-2023 22:49:35, 1595, 20.59, 72.30
02-09-2023 22:49:40, 1595, 20.61, 72.27
02-09-2023 22:49:45, 1595, 20.59, 72.24
02-09-2023 22:49:50, 1595, 20.60, 72.26
02-09-2023 22:49:55, 1594, 20.60, 72.26
02-09-2023 22:50:00, 1594, 20.58, 72.24
02-09-2023 22:50:05, 1595, 20.60, 72.32
02-09-2023 22:50:10, 1595, 20.58, 72.29
02-09-2023 22:50:15, 1595, 20.59, 72.32
02-09-2023 22:50:20, 1594, 20.59, 72.29
02-09-2023 22:50:25, 1594, 20.59, 72.24
02-09-2023 22:50:30, 1594, 20.59, 72.27
02-09-2023 22:50:35, 1594, 20.60, 72.28
02-09-2023 22:50:40, 1595, 20.60, 72.29
02-09-2023 22:50:45, 1595, 20.61, 72.28
02-09-2023 22:50:50, 1595, 20.58, 72.30
02-09-2023 22:50:55, 1595, 20.60, 72.28
02-09-2023 22:51:00, 1596, 20.58, 72.29
02-09-2023 22:51:05, 1596, 20.59, 72.30
02-09-2023 22:51:10, 1596, 20.59, 72.24
02-09-2023 22:51:15, 1596, 20.58, 72.32
02-09-2023 22:51:20, 1595, 20.57, 72.29
02-09-2023 22:51:25, 1595, 20.58, 72.30
02-09-2023 22:51:30, 1596, 20.59, 72.31
02-09-2023 22:51:35, 1596, 20.58, 72.33
02-09-2023 22:51:40, 1596, 20.59, 72.32
02-09-2023 22:51:45, 1597, 20.58, 72.30
02-09-2023 22:51:50, 1596, 20.58, 72.30
02-09-2023 22:51:55, 1597, 20.58, 72.29
02-09-2023 22:52:00, 1596, 20.59, 72.29
02-09-2023 22:52:05, 1596, 20.57, 72.31
02-09-2023 22:52:10, 1596, 20.57, 72.30
02-09-2023 22:52:15, 1597, 20.60, 72.31
02-09-2023 22:52:20, 1597, 20.59, 72.27
02-09-2023 22:52:25, 1597, 20.58, 72.30
02-09-2023 22:52:30, 1597, 20.56, 72.28
02-09-2023 22:52:35, 1597, 20.57, 72.32
02-09-2023 22:52:40, 1597, 20.56, 72.32
02-09-2023 22:52:45, 1597, 20.57, 72.27
02-09-2023 22:52:50, 1597, 20.57, 72.30
02-09-2023 22:52:55, 1597, 20.58, 72.33
02-09-2023 22:53:00, 1597, 20.57, 72.26
02-09-2023 22:53:05, 1597, 20.57, 72.26
02-09-2023 22:53:10, 1597, 20.60, 72.30
02-09-2023 22:53:15, 1597, 20.58, 72.33
02-09-2023 22:53:20, 1597, 20.58, 72.30
02-09-2023 22:53:25, 1597, 20.58, 72.31
02-09-2023 22:53:30, 1595, 20.59, 72.33
02-09-2023 22:53:35, 1596, 20.58, 72.30
02-09-2023 22:53:40, 1595, 20.57, 72.28
02-09-2023 22:53:45, 1595, 20.58, 72.31
02-09-2023 22:53:50, 1595, 20.57, 72.32
02-09-2023 22:53:55, 1595, 20.58, 72.31
02-09-2023 22:54:00, 1593, 20.60, 72.31
02-09-2023 22:54:05, 1593, 20.57, 72.31
02-09-2023 22:54:10, 1594, 20.57, 72.34
02-09-2023 22:54:15, 1593, 20.59, 72.30
02-09-2023 22:54:20, 1594, 20.58, 72.24
02-09-2023 22:54:25, 1595, 20.57, 72.30
02-09-2023 22:54:30, 1595, 20.58, 72.27
02-09-2023 22:54:35, 1594, 20.58, 72.31
02-09-2023 22:54:40, 1594, 20.58, 72.34
02-09-2023 22:54:46, 1594, 20.58, 72.30
02-09-2023 22:54:51, 1594, 20.57, 72.33
02-09-2023 22:54:56, 1593, 20.57, 72.26
02-09-2023 22:55:01, 1594, 20.60, 72.28
02-09-2023 22:55:06, 1595, 20.59, 72.33
02-09-2023 22:55:11, 1595, 20.58, 72.29
02-09-2023 22:55:16, 1594, 20.57, 72.34
02-09-2023 22:55:21, 1594, 20.58, 72.33
02-09-2023 22:55:26, 1594, 20.58, 72.30
02-09-2023 22:55:31, 1593, 20.58, 72.37
02-09-2023 22:55:36, 1593, 20.57, 72.27
02-09-2023 22:55:41, 1594, 20.57, 72.31
02-09-2023 22:55:46, 1594, 20.57, 72.33
02-09-2023 22:55:51, 1595, 20.58, 72.32
02-09-2023 22:55:56, 1594, 20.57, 72.32
02-09-2023 22:56:01, 1594, 20.58, 72.35
